//General Stats////////////////////////////////////////////////
///////////////////////////////////////////////////////////////

General Stats                                                                                 Stats
IOEastOccupancy                4535960   1245250
IOEastOccupancyPct               0.010     0.003
IOSouthOccupancy               3418022   3358896
IOSouthOccupancyPct              0.007     0.007
IOWestOccupancy                6195674   5329850
IOWestOccupancyPct               0.013     0.011

//System Agent Stats///////////////////////////////////////////
///////////////////////////////////////////////////////////////

System agent stats           SA
-------------------  ----------
Occupancy              74634856
OccupancyPct              0.160
IOUpOccupancy         162119412
IOUpOccupancyPct          0.347
IODownOccupancy        25930248
IODownOccupancyPct        0.056

//Memory Ctrl Stats////////////////////////////////////////////
///////////////////////////////////////////////////////////////

Memory ctrl stats           MC
------------------  ----------
Occupancy            120786874
OccupancyPct             0.259
IOUpOccupancy        162119412
IOUpOccupancyPct         0.347

