//General Stats////////////////////////////////////////////////
///////////////////////////////////////////////////////////////

General Stats                                                                                                   Stats
IOUpOccupancyPct                    0
IODownOccupancy                  2962
IOdownOccupancyPct              0.000

Cache IO stats individual         D_0
--------------------------  ---------
IOUpOccupancy                       0
IOUpOccupancyPct                    0
IODownOccupancy               1554523
IOdownOccupancyPct              0.009

Cache IO stats individual        L2_0
--------------------------  ---------
IOUpOccupancy                   55500
IOUpOccupancyPct                0.000
IODownOccupancy               1563725
IOdownOccupancyPct              0.009

Cache IO stats individual        L3_0
--------------------------  ---------
IOUpOccupancy                  425620
IOUpOccupancyPct                0.003
IODownOccupancy                     0
IOdownOccupancyPct              0.000


//Switch Stats/////////////////////////////////////////////////
///////////////////////////////////////////////////////////////

Switch stats combined                  SW
----------------------  -----------------
Occupancy                         1196408
OccupancyPct                        0.007

Switch stats individual         S_0       S_1
------------------------  --------- ---------
Occupancy                   1632400    760416
OccupancyPct                  0.010     0.005

//Switch IO Stats//////////////////////////////////////////////
///////////////////////////////////////////////////////////////

Switch IO stats combined                   SW
-------------------------  ------------------
IONorthOccupancy                        26693
IONorthOccupancyPct                     0.000
IOEastOccupancy                        109784
IOEastOccupancyPct                      0.001
IOSouthOccupancy                       270432
IOSouthOccupancyPct                     0.002
IOWestOccupancy                        465038
IOWestOccupancyPct                      0.003

Switch IO stats individual         S_0       S_1
---------------------------  --------- ---------
IONorthOccupancy                 53386         0
IONorthOccupancyPct              0.000     0.000
IOEastOccupancy                 161130     58438
IOEastOccupancyPct               0.001     0.000
IOSouthOccupancy                413906    126958
IOSouthOccupancyPct              0.002     0.001
IOWestOccupancy                 655436    274640
IOWestOccupancyPct               0.004     0.002

//System Agent Stats///////////////////////////////////////////
///////////////////////////////////////////////////////////////

System agent stats           SA
-------------------  ----------
Occupancy             156780530
OccupancyPct              0.941
IOUpOccupancy          41322708
IOUpOccupancyPct          0.248
IODownOccupancy       156815064
IODownOccupancyPct        0.942

//Memory Ctrl Stats////////////////////////////////////////////
///////////////////////////////////////////////////////////////

Memory ctrl stats           MC
------------------  ----------
Occupancy            156723112
OccupancyPct             0.941
IOUpOccupancy         41322708
IOUpOccupancyPct         0.248

