//General Stats////////////////////////////////////////////////
///////////////////////////////////////////////////////////////

General Stats                                                                                                                                                                                                                      Stats
LSQStalls                     0
LSQStallLoad                  0
LSQStallStore                 0
IQStalls                      0
RenameStalls                  0
NumSyscalls                  77
StallSyscall           43191638

//GPU Stats////////////////////////////////////////////////////
///////////////////////////////////////////////////////////////

GPU stats           GPU
------------  ---------
ExeTime        47385598
GPURunTime      3888500
GPUIdleTime    43497098

//CUU Stats////////////////////////////////////////////////////
///////////////////////////////////////////////////////////////

CU stats              CU
--------------  --------
TotalBusy        1757553
TotalStalls      2086192
TotalMapped      3843746
TotalUnMapped      44754

//Cache Stats//////////////////////////////////////////////////
///////////////////////////////////////////////////////////////

Cache stats combined                   I$                 D$                L2$                L3$
---------------------  ------------------ ------------------ ------------------ ------------------
CacheUtilization                     0.07               0.12               0.06               0.02
Occupancy                            6874           10702073            5125057            2857376
OccupancyPct                        0.000              0.226              0.108              0.060

Cache stats individual         I_0
-----------------------  ---------
CacheUtilization             0.559
Occupancy                     6874
OccupancyPct                 0.000

Cache stats individual         D_0
-----------------------  ---------
CacheUtilization             1.000
Occupancy                 10702073
OccupancyPct                 0.226

Cache stats individual        L2_0
-----------------------  ---------
CacheUtilization             0.518
Occupancy                  5125057
OccupancyPct                 0.108

Cache stats individual        L3_0
-----------------------  ---------
CacheUtilization             0.194
Occupancy                  2857376
OccupancyPct                 0.060


//Cache IO Stats///////////////////////////////////////////////
///////////////////////////////////////////////////////////////

Cache stats combined                      I$                 D$                L2$                L3$
------------------------  ------------------ ------------------ ------------------ ------------------
IOUpOccupancy                              0                  0            2300693            3860866
IOUpOccupancyPct                       0.000              0.000              0.049              0.081
IODownOccupancy                          662            4587897            5797596                  0
IOdownOccupancyPct                     0.000              0.097              0.122              0.000

Cache IO stats individual         I_0
--------------------------  ---------
IOUpOccupancy                       0
IOUpOccupancyPct                    0
IODownOccupancy                   662
IOdownOccupancyPct              0.000

Cache IO stats individual         D_0
--------------------------  ---------
IOUpOccupancy                       0
IOUpOccupancyPct                    0
IODownOccupancy               4587897
IOdownOccupancyPct              0.097

Cache IO stats individual        L2_0
--------------------------  ---------
IOUpOccupancy                 2300693
IOUpOccupancyPct                0.049
IODownOccupancy               5797596
IOdownOccupancyPct              0.122

Cache IO stats individual        L3_0
--------------------------  ---------
IOUpOccupancy                 3860866
IOUpOccupancyPct                0.081
IODownOccupancy                     0
IOdownOccupancyPct              0.000


//Switch Stats/////////////////////////////////////////////////
///////////////////////////////////////////////////////////////

Switch stats combined                SW
----------------------  ---------------
Occupancy                       9057036
OccupancyPct                      0.191

Switch stats individual         S_0       S_1
------------------------  --------- ---------
Occupancy                  12300000   5814072
OccupancyPct                  0.260     0.123

//Switch IO Stats//////////////////////////////////////////////
///////////////////////////////////////////////////////////////

Switch IO stats combined                 SW
-------------------------  ----------------
IONorthOccupancy                    2178974
IONorthOccupancyPct                   0.046
IOEastOccupancy                     2077867
IOEastOccupancyPct                    0.044
IOSouthOccupancy                    3167774
IOSouthOccupancyPct                   0.067
IOWestOccupancy                     4085918
IOWestOccupancyPct                    0.086

Switch IO stats individual         S_0       S_1
---------------------------  --------- ---------
IONorthOccupancy               4357948         0
IONorthOccupancyPct              0.092     0.000
IOEastOccupancy                3138164   1017570
IOEastOccupancyPct               0.066     0.021
IOSouthOccupancy               3932030   2403518
IOSouthOccupancyPct              0.083     0.051
IOWestOccupancy                4637818   3534018
IOWestOccupancyPct               0.098     0.075

//System Agent Stats///////////////////////////////////////////
///////////////////////////////////////////////////////////////

System agent stats          SA
-------------------  ---------
Occupancy              4930988
OccupancyPct             0.104
IOUpOccupancy          4725000
IOUpOccupancyPct         0.100
IODownOccupancy        4713154
IODownOccupancyPct       0.099

//Memory Ctrl Stats////////////////////////////////////////////
///////////////////////////////////////////////////////////////

Memory ctrl stats          MC
------------------  ---------
Occupancy             3813218
OccupancyPct            0.080
IOUpOccupancy         4725000
IOUpOccupancyPct        0.100

